latitude,longitude,fault_line_nearby,tectonic_plate
59.9921666666667,-153.144166666667,Yes,Pacific Plate
19.2676658630371,-155.404830932617,Yes,Eurasian Plate
38.8408333333333,-122.832833333333,Yes,North American Plate
37.6331666666667,-122.484666666667,Yes,Juan de Fuca Plate
62.2413,-150.1831,No,Eurasian Plate
38.8348350524902,-122.879333496094,Yes,Eurasian Plate
-19.7761,-177.4363,No,Pacific Plate
39.4105,-119.6952,Yes,Eurasian Plate
33.2663333,-116.4265,Yes,North American Plate
19.3981666666667,-155.287333333333,No,Eurasian Plate
35.5495,-117.3783333,No,Pacific Plate
19.2781658172607,-155.40299987793,Yes,North American Plate
19.1940002441406,-155.492004394531,Yes,North American Plate
61.6675,-148.0332,Yes,Eurasian Plate
31.682,-104.425,Yes,North American Plate
33.9758333,-117.0656667,No,North American Plate
33.9731667,-117.21,Yes,Eurasian Plate
40.3110008239746,-124.513832092285,No,Pacific Plate
34.3761667,-118.6321667,Yes,Pacific Plate
64.7719,-146.6917,Yes,Juan de Fuca Plate
63.0965,-150.8962,Yes,Pacific Plate
54.6483333333333,-163.632333333333,Yes,Juan de Fuca Plate
43.7603,145.1009,No,Pacific Plate
38.7961654663086,-122.763000488281,No,Juan de Fuca Plate
38.8238334655762,-122.841499328613,Yes,Eurasian Plate
18.2503333333333,-65.9568333333333,No,Eurasian Plate
32.6466667,-115.735,Yes,Eurasian Plate
38.8311653137207,-122.808334350586,No,North American Plate
38.8305015563965,-122.80899810791,Yes,North American Plate
38.8320007324219,-122.814163208008,Yes,Eurasian Plate
46.21266666666666,-122.18383333333334,No,North American Plate
34.1516667,-116.4226667,Yes,Juan de Fuca Plate
22.8662,142.9359,No,Eurasian Plate
61.3604,-147.6023,No,North American Plate
60.6928,-143.0196,No,North American Plate
-15.5553,-173.0706,Yes,Juan de Fuca Plate
32.6461667,-115.6656667,Yes,North American Plate
64.3134,-152.4853,No,North American Plate
33.2653333,-116.4301667,Yes,Juan de Fuca Plate
36.7523345947266,-121.403503417969,Yes,Eurasian Plate
33.5753333,-116.8083333,No,North American Plate
-23.2293,-178.4734,Yes,Juan de Fuca Plate
36.757999420166,-121.390663146973,Yes,Juan de Fuca Plate
25.7318,91.0047,No,Juan de Fuca Plate
19.3855,-68.9875,No,Eurasian Plate
37.9376666666667,-122.024333333333,No,Juan de Fuca Plate
38.8093338012695,-122.774169921875,Yes,Juan de Fuca Plate
61.3984,-150.0701,Yes,Eurasian Plate
38.8116683959961,-122.77783203125,Yes,Juan de Fuca Plate
46.85966666666667,-121.942,Yes,Eurasian Plate
38.8373336791992,-122.802833557129,Yes,North American Plate
1.8408,122.4445,No,Pacific Plate
38.843334197998,-123.032501220703,Yes,Pacific Plate
37.5095,-118.811833333333,Yes,Eurasian Plate
38.8151664733887,-122.821830749512,Yes,Pacific Plate
23.2402,143.7276,Yes,Eurasian Plate
31.669,-104.198,No,North American Plate
37.6396675109863,-122.497001647949,No,Eurasian Plate
38.8156661987305,-122.816497802734,Yes,Juan de Fuca Plate
31.4775,-115.6065,Yes,Eurasian Plate
32.9783333,-116.3161667,No,Eurasian Plate
38.835334777832,-122.800834655762,No,North American Plate
38.8115005493164,-122.810333251953,No,Juan de Fuca Plate
38.7928352355957,-122.754165649414,No,Eurasian Plate
45.0755,-122.3955,No,Juan de Fuca Plate
38.8101654052734,-122.740165710449,Yes,Eurasian Plate
33.9246667,-116.9228333,No,Pacific Plate
31.67,-104.193,Yes,Juan de Fuca Plate
46.75866666666667,-123.78816666666668,No,Pacific Plate
54.3686,-159.6733,Yes,Juan de Fuca Plate
33.4805,-116.5073333,Yes,North American Plate
38.8261680603027,-122.802833557129,Yes,North American Plate
59.6263,-152.8148,Yes,North American Plate
34.2543333,-117.0121667,No,Pacific Plate
17.9691666666667,-66.9918333333333,No,Pacific Plate
54.6391,-161.657,Yes,North American Plate
38.8151664733887,-122.81916809082,Yes,North American Plate
19.3635005950928,-155.065002441406,No,Juan de Fuca Plate
65.1764,-150.2307,Yes,Eurasian Plate
46.1853333333333,-113.092833333333,No,Juan de Fuca Plate
38.5458335876465,-122.754997253418,Yes,North American Plate
64.8938,-147.7589,No,North American Plate
37.2371,-116.4933,Yes,North American Plate
51.4736,-176.2458,Yes,Juan de Fuca Plate
-18.0613,-69.1656,No,North American Plate
19.1911659240723,-155.367004394531,Yes,Pacific Plate
38.8091659545898,-122.819831848145,No,North American Plate
5.6389,126.0378,No,Pacific Plate
38.1713,-117.8591,Yes,Eurasian Plate
33.4641667,-116.5045,Yes,North American Plate
62.191,-151.2781,No,Pacific Plate
35.555,-96.74333333,No,Eurasian Plate
35.9021667,-117.7418333,Yes,North American Plate
38.7978324890137,-122.751167297363,Yes,Eurasian Plate
54.5415,-163.513166666667,Yes,Eurasian Plate
35.5573333,-117.4475,No,North American Plate
53.398,-168.186,No,Eurasian Plate
64.5156,-149.4151,Yes,Pacific Plate
46.205333333333336,-122.17866666666669,Yes,Eurasian Plate
54.137,-165.959,No,Pacific Plate
36.7269,-116.2142,No,Pacific Plate
17.9231666666667,-66.948,Yes,Eurasian Plate
64.9617,-149.1063,No,Eurasian Plate
41.5856666666667,-112.428,Yes,Pacific Plate
58.2696666666667,-154.983666666667,No,Juan de Fuca Plate
5.9341,126.799,Yes,Eurasian Plate
66.2438,-152.9531,Yes,Pacific Plate
31.737,-104.119,No,North American Plate
46.21266666666666,-122.179,No,Eurasian Plate
61.3753,-149.9488,No,Pacific Plate
38.8434982299805,-122.830665588379,Yes,North American Plate
46.3058333333333,-111.6015,Yes,Juan de Fuca Plate
38.7869987487793,-122.745498657227,No,Pacific Plate
37.1911666666667,-121.219333333333,No,Pacific Plate
61.2732,-146.7519,No,Pacific Plate
34.6748333,-119.5413333,Yes,Pacific Plate
1.9421,99.0285,No,North American Plate
61.2895,-146.8028,Yes,Pacific Plate
-23.8711,-176.6448,Yes,Juan de Fuca Plate
38.6768333333333,-112.207166666667,No,North American Plate
61.9342,-150.8448,No,Pacific Plate
32.5892,130.5949,Yes,North American Plate
17.8711666666667,-66.9661666666667,No,Juan de Fuca Plate
44.6847,-100.5453,No,North American Plate
52.9028333333333,-169.518166666667,No,Pacific Plate
33.4721667,-116.4471667,No,Pacific Plate
33.6363333,-116.5593333,No,Juan de Fuca Plate
33.4726667,-116.443,No,Juan de Fuca Plate
33.4713333,-116.44,Yes,Pacific Plate
46.20766666666667,-122.17933333333332,Yes,Juan de Fuca Plate
33.8686667,-117.5043333,No,Eurasian Plate
40.0456,44.5163,Yes,North American Plate
46.210166666666666,-122.18116666666668,Yes,Pacific Plate
38.8363342285156,-122.81233215332,Yes,Pacific Plate
52.2735,-174.320166666667,Yes,Pacific Plate
61.2084,-147.8095,Yes,North American Plate
59.525,-152.9137,Yes,Eurasian Plate
46.20616666666667,-122.186,No,North American Plate
34.9883333,-118.194,Yes,Pacific Plate
38.8346672058105,-122.811332702637,Yes,North American Plate
61.3825,-142.3442,No,Eurasian Plate
19.6311,-68.787,Yes,Pacific Plate
32.9268333,-115.5116667,Yes,North American Plate
-16.9906,-172.2678,No,North American Plate
35.0526667,-118.3453333,Yes,North American Plate
61.028,-146.6196,No,Juan de Fuca Plate
38.8479995727539,-122.817001342773,Yes,North American Plate
56.094,-159.459166666667,No,Juan de Fuca Plate
37.8036,-114.3047,No,Eurasian Plate
36.18816667,-95.85216667,No,North American Plate
38.8199996948242,-122.805999755859,Yes,Pacific Plate
52.7356666666667,-169.906166666667,No,Pacific Plate
61.3722,-150.0985,Yes,Juan de Fuca Plate
19.2548332214355,-155.384826660156,No,Eurasian Plate
-16.916,-172.3345,Yes,Eurasian Plate
46.211,-122.17783333333334,No,Juan de Fuca Plate
19.4048333333333,-155.287833333333,Yes,North American Plate
37.8057,-114.3107,No,Pacific Plate
28.3589,100.7355,Yes,Juan de Fuca Plate
-2.7211,122.0379,Yes,North American Plate
61.4168,-146.7123,Yes,Eurasian Plate
18.0291666666667,-66.7518333333333,No,North American Plate
41.5753333333333,-112.411166666667,Yes,Pacific Plate
32.8415,-116.1568333,Yes,Pacific Plate
38.8131675720215,-122.811332702637,Yes,Eurasian Plate
46.7125,-121.88733333333332,Yes,Eurasian Plate
46.19533333333333,-122.19116666666666,No,North American Plate
38.8126678466797,-122.813003540039,No,Pacific Plate
19.2398333333333,-155.621666666667,Yes,North American Plate
35.914,-95.18116667,No,North American Plate
19.4093333333333,-155.285833333333,No,Juan de Fuca Plate
19.4061666666667,-155.285666666667,Yes,Juan de Fuca Plate
35.8166667,-117.635,No,North American Plate
38.8359985351562,-122.816665649414,No,Pacific Plate
17.956,-66.9533333333333,Yes,Eurasian Plate
23.9172,121.705,No,Pacific Plate
19.2488327026367,-155.384002685547,Yes,Eurasian Plate
37.5125,-118.8285,No,Pacific Plate
34.6881667,-117.6523333,No,Eurasian Plate
36.6361656188965,-121.251831054688,Yes,Pacific Plate
34.677,-119.537,No,Pacific Plate
36.6381683349609,-121.252830505371,No,North American Plate
46.1841666666667,-113.105166666667,Yes,North American Plate
33.698,-116.8113333,No,Eurasian Plate
38.8190002441406,-122.817665100098,No,Pacific Plate
19.4131660461426,-155.287826538086,No,Juan de Fuca Plate
19.4085,-155.286333333333,No,Juan de Fuca Plate
19.0230007171631,-155.809997558594,No,Eurasian Plate
33.7185,-116.837,No,North American Plate
33.229,-116.067,Yes,North American Plate
19.4053325653076,-155.289840698242,No,Juan de Fuca Plate
19.1445,-155.488666666667,No,Eurasian Plate
52.3185,-174.034166666667,Yes,North American Plate
61.929,-149.9825,Yes,North American Plate
38.8418350219727,-122.830001831055,Yes,Juan de Fuca Plate
33.2216667,-116.068,Yes,Juan de Fuca Plate
51.808,-178.808666666667,No,Juan de Fuca Plate
37.5143333333333,-118.813333333333,Yes,Pacific Plate
60.2819,-147.7128,Yes,North American Plate
64.475,-146.9101,No,Pacific Plate
38.8144989013672,-122.816833496094,No,Pacific Plate
38.8250007629395,-122.78466796875,Yes,Eurasian Plate
38.8026657104492,-122.77449798584,Yes,Pacific Plate
61.7921,-149.6733,No,North American Plate
57.0471,-155.0651,Yes,North American Plate
34.1915,-117.5953333,Yes,Pacific Plate
-20.4507,-178.0773,Yes,Eurasian Plate
31.721,-104.322,No,Eurasian Plate
38.8156661987305,-122.794502258301,Yes,North American Plate
65.5078,-147.956,Yes,Eurasian Plate
35.546,-96.74616667,Yes,Pacific Plate
19.4090003967285,-155.282836914062,No,Eurasian Plate
19.1813335418701,-155.493835449219,Yes,North American Plate
58.348,-154.47,Yes,North American Plate
38.1991653442383,-122.952499389648,No,North American Plate
35.55083333,-96.7445,Yes,North American Plate
38.8165016174316,-122.794334411621,No,North American Plate
36.9681666666667,-113.232833333333,No,Pacific Plate
19.1826667785645,-155.493667602539,No,Juan de Fuca Plate
59.5194,-139.0266,No,Eurasian Plate
51.7961666666667,-178.877,Yes,North American Plate
38.7613334655762,-122.78800201416,Yes,Pacific Plate
51.9388333333333,-177.1555,No,North American Plate
54.7745,-163.989,Yes,Juan de Fuca Plate
31.4991667,-115.604,Yes,Juan de Fuca Plate
19.1513328552246,-155.469833374023,Yes,North American Plate
38.8129997253418,-122.820167541504,No,North American Plate
38.7970008850098,-122.782669067383,No,Pacific Plate
59.043,-153.2158,Yes,North American Plate
41.0606,-120.3153,Yes,Juan de Fuca Plate
38.8194999694824,-122.810836791992,Yes,Juan de Fuca Plate
55.8821666666667,-159.846,Yes,Juan de Fuca Plate
51.9378333333333,-177.182,No,Eurasian Plate
62.7746,-149.1516,Yes,Juan de Fuca Plate
19.0886669158936,-155.477493286133,Yes,Pacific Plate
19.1323337554932,-155.46533203125,Yes,North American Plate
35.6505,-98.08883333,Yes,Eurasian Plate
31.497,-115.6868333,No,Pacific Plate
31.4785,-115.6138333,Yes,Eurasian Plate
51.944,-177.239,Yes,Juan de Fuca Plate
51.565,-175.2744,No,Juan de Fuca Plate
38.844165802002,-122.818000793457,No,Pacific Plate
60.0403333333333,-153.065333333333,No,Pacific Plate
36.7421,-116.1619,Yes,North American Plate
2.4486,-101.0109,No,Juan de Fuca Plate
38.8206672668457,-122.762664794922,No,North American Plate
-3.8755,101.4397,Yes,Eurasian Plate
51.9571666666667,-177.047666666667,Yes,Pacific Plate
63.3863,-150.4309,No,Juan de Fuca Plate
33.2673333,-116.4381667,No,Pacific Plate
54.8241,-160.6558,No,Juan de Fuca Plate
59.5683,-153.5911,No,Juan de Fuca Plate
22.1511,143.8701,No,Pacific Plate
57.0605,-135.692666666667,No,Eurasian Plate
35.3358333,-118.6025,Yes,Juan de Fuca Plate
61.7987,-151.4047,No,Pacific Plate
38.8233337402344,-122.842834472656,Yes,Eurasian Plate
61.034,-152.3739,Yes,Pacific Plate
38.8221664428711,-122.844169616699,No,North American Plate
40.0484,-119.6927,Yes,Juan de Fuca Plate
37.5218333333333,-121.888333333333,No,Pacific Plate
-15.3656,-172.3705,Yes,North American Plate
56.3797,-157.0159,Yes,Juan de Fuca Plate
57.0475,-135.691,Yes,Juan de Fuca Plate
32.6411667,-115.7185,Yes,Juan de Fuca Plate
51.8023333333333,-178.809833333333,No,Juan de Fuca Plate
17.9446666666667,-66.7428333333333,Yes,North American Plate
35.6405,-98.08133333,Yes,North American Plate
51.909,-177.213333333333,Yes,North American Plate
18.2701666666667,-67.3316666666667,No,Pacific Plate
19.15016746521,-155.461334228516,Yes,Eurasian Plate
35.86016667,-96.688,Yes,Eurasian Plate
33.2893333,-116.751,Yes,Juan de Fuca Plate
19.1483325958252,-155.464996337891,Yes,Pacific Plate
37.4961666666667,-121.620666666667,No,Eurasian Plate
38.7653333333333,-122.698333333333,No,Eurasian Plate
33.2721667,-116.4313333,Yes,Juan de Fuca Plate
51.7613333333333,-178.8465,Yes,Juan de Fuca Plate
57.0721666666667,-135.723166666667,No,Eurasian Plate
61.6223,-146.2189,No,Pacific Plate
60.0195,-153.079333333333,No,Eurasian Plate
36.0088333,-117.792,No,Pacific Plate
5.281,-82.747,Yes,Juan de Fuca Plate
37.639,-119.029,No,North American Plate
31.5026667,-115.619,No,Eurasian Plate
38.3711,-118.8965,No,Eurasian Plate
60.18,-152.869,No,Pacific Plate
35.967,-117.6528333,Yes,Eurasian Plate
51.7981666666667,-178.807,No,Eurasian Plate
61.6491,-146.4738,Yes,North American Plate
36.6336,-116.2894,No,Pacific Plate
35.6456667,-117.4535,No,Juan de Fuca Plate
38.8320007324219,-122.811164855957,No,Pacific Plate
28.49,-98.633,Yes,North American Plate
37.5398333333333,-118.8745,No,Eurasian Plate
35.5486667,-117.3845,Yes,Eurasian Plate
35.8773333,-117.7095,Yes,Pacific Plate
35.4188333,-117.1906667,No,Eurasian Plate
35.7868333,-117.6353333,No,Pacific Plate
38.8351669311523,-122.803337097168,No,Eurasian Plate
60.5399,-150.7542,No,North American Plate
53.3721666666667,-168.213833333333,Yes,Pacific Plate
38.8188323974609,-122.820999145508,Yes,Eurasian Plate
60.3285,-151.3363,No,Pacific Plate
33.2933333,-116.7411667,Yes,Juan de Fuca Plate
36.6326,-116.2856,Yes,Pacific Plate
62.5956,-150.8663,Yes,Pacific Plate
31.582,-103.947,Yes,Pacific Plate
35.7543333,-117.5761667,Yes,Pacific Plate
47.85066666666667,-121.98316666666666,No,Eurasian Plate
32.814,-116.6575,Yes,Pacific Plate
61.4041,-151.5452,Yes,Juan de Fuca Plate
18.8985,-68.5968,No,Juan de Fuca Plate
60.737,-147.3878,Yes,Juan de Fuca Plate
61.2091,-150.8506,Yes,Juan de Fuca Plate
38.8623333333333,-122.972833333333,Yes,North American Plate
35.66433333,-97.40666667,No,Pacific Plate
52.4765,-174.7553,Yes,Eurasian Plate
33.2765,-116.4263333,Yes,Eurasian Plate
33.2711667,-116.4323333,Yes,North American Plate
61.2365,-152.421666666667,No,North American Plate
17.959,-66.952,Yes,Eurasian Plate
63.4486,-151.5869,No,North American Plate
28.631,-99.172,Yes,Pacific Plate
36.2116666666667,-120.780333333333,No,North American Plate
35.989,-89.8848333333333,No,Juan de Fuca Plate
-19.6272,-177.6303,Yes,North American Plate
63.4662,-149.1523,No,Pacific Plate
61.3569,-139.9921,Yes,Juan de Fuca Plate
65.9565,-148.0226,No,Pacific Plate
41.953,-112.4995,Yes,Eurasian Plate
61.5987,-146.2423,Yes,Juan de Fuca Plate
63.1004,-151.3474,Yes,North American Plate
61.072,-151.8819,No,Eurasian Plate
53.3905,-168.169333333333,Yes,Eurasian Plate
51.8319,-171.2257,No,Pacific Plate
51.9078,-171.288,No,Juan de Fuca Plate
61.7663,-151.2341,Yes,Eurasian Plate
51.1849,-177.9934,Yes,Pacific Plate
54.5383333333333,-163.5245,Yes,Juan de Fuca Plate
44.7973333333333,-111.074,Yes,Pacific Plate
31.579,-103.956,Yes,Pacific Plate
31.583,-103.959,Yes,North American Plate
53.9336666666667,-166.907333333333,No,North American Plate
34.8298333,-118.9728333,No,Pacific Plate
65.737,-155.1753,Yes,North American Plate
60.0298333333333,-152.965,Yes,Juan de Fuca Plate
40.6911,-74.773,No,Eurasian Plate
31.585,-103.955,Yes,Pacific Plate
57.0888333333333,-135.7095,Yes,Juan de Fuca Plate
24.1833,121.658,Yes,Eurasian Plate
31.2988,57.1239,No,Juan de Fuca Plate
64.9321,-147.7428,Yes,Eurasian Plate
31.633,-104.517,No,Eurasian Plate
31.629,-104.514,Yes,Pacific Plate
33.7091667,-117.3405,No,North American Plate
52.6853333333333,-169.4785,No,Eurasian Plate
59.2715,-138.3755,Yes,Juan de Fuca Plate
51.8249,-167.8667,No,Pacific Plate
31.631,-104.511,Yes,Juan de Fuca Plate
60.5455,-151.286,Yes,North American Plate
56.117,-159.4385,Yes,Juan de Fuca Plate
40.6897,-74.7716,Yes,North American Plate
31.585,-103.957,Yes,North American Plate
38.3473,-115.2267,No,Pacific Plate
31.586,-103.955,Yes,Eurasian Plate
33.9008333,-118.5845,Yes,North American Plate
31.585,-103.954,Yes,North American Plate
23.9629,121.788,Yes,Pacific Plate
-13.5796,166.4467,Yes,Juan de Fuca Plate
31.61,-104.527,No,Pacific Plate
33.2918333,-116.749,No,Eurasian Plate
33.2908333,-116.748,No,Pacific Plate
18.0226666666667,-66.8481666666667,Yes,Pacific Plate
31.588,-103.954,No,Pacific Plate
51.5938333333333,-178.418,No,Pacific Plate
41.98066666666666,-124.773,No,Juan de Fuca Plate
39.3348333333333,-123.415,No,Pacific Plate
47.839333333333336,-120.84883333333332,No,Juan de Fuca Plate
53.4576666666667,-168.156,Yes,North American Plate
31.624,-104.538,No,Juan de Fuca Plate
31.611,-104.527,Yes,Eurasian Plate
52.0698333333333,-176.119833333333,Yes,Juan de Fuca Plate
36.039,-97.34383333,No,Eurasian Plate
35.67516667,-97.41583333,Yes,North American Plate
64.1871,-152.2297,No,Pacific Plate
61.099,-151.2255,No,Pacific Plate
33.5303333,-116.6156667,Yes,Juan de Fuca Plate
46.74633333333333,-121.51283333333332,Yes,Eurasian Plate
41.5948333333333,-112.424666666667,Yes,Eurasian Plate
19.1595001220703,-155.477996826172,Yes,Juan de Fuca Plate
35.0165,-97.738,No,Eurasian Plate
19.1066,-108.8822,No,Pacific Plate
33.5283333,-116.3751667,Yes,Eurasian Plate
62.9519,-151.2197,Yes,North American Plate
60.5533333333333,-152.7605,Yes,North American Plate
64.3012,-149.7729,No,Juan de Fuca Plate
49.09883333333333,-122.13483333333332,No,North American Plate
17.9928333333333,-66.99,Yes,Juan de Fuca Plate
42.39033333333333,-122.80633333333331,Yes,Pacific Plate
37.3586666666667,-121.717333333333,Yes,Pacific Plate
59.9911666666667,-153.083,No,Eurasian Plate
64.7216,-146.8162,Yes,North American Plate
35.6375,-117.4671667,No,Eurasian Plate
17.9613333333333,-66.9096666666667,No,North American Plate
45.53933333333333,-123.38216666666666,No,Eurasian Plate
37.3554992675781,-121.714500427246,Yes,North American Plate
37.3575,-121.712,No,Juan de Fuca Plate
33.5281667,-116.7308333,Yes,Pacific Plate
60.0455,-153.095,Yes,Eurasian Plate
53.6387,-165.247,No,Pacific Plate
35.0508333,-119.001,Yes,Eurasian Plate
37.4098333333333,-118.735333333333,Yes,Juan de Fuca Plate
60.2627,-152.2734,No,Pacific Plate
37.2521,-114.832,Yes,Juan de Fuca Plate
35.639,-117.4658333,Yes,Juan de Fuca Plate
35.6391667,-117.4765,Yes,Eurasian Plate
36.2288333,-118.3301667,No,Eurasian Plate
32.396,-115.2416667,No,Pacific Plate
-18.371,-71.3251,No,Pacific Plate
35.6371667,-117.4658333,Yes,North American Plate
34.1805,-117.9268333,Yes,North American Plate
59.5797,-153.0386,Yes,Juan de Fuca Plate
18.125,-64.1206666666667,Yes,Eurasian Plate
61.0353,-150.3166,No,Juan de Fuca Plate
40.2431666666667,-121.146,No,Pacific Plate
44.2591666666667,-114.851166666667,No,Eurasian Plate
63.549,-147.644,No,Juan de Fuca Plate
37.9836666666667,-122.453166666667,Yes,Eurasian Plate
34.34883333,-96.08533333,Yes,North American Plate
40.7438333333333,-122.313833333333,Yes,Pacific Plate
31.689,-104.406,Yes,Juan de Fuca Plate
41.5725,-112.408833333333,No,Pacific Plate
45.08,-111.723,Yes,Pacific Plate
31.681,-104.403,No,Juan de Fuca Plate
8.1539,137.4762,No,Pacific Plate
33.1079,141.9007,No,Juan de Fuca Plate
33.0326667,-116.0076667,No,North American Plate
33.0365,-116.0078333,No,Eurasian Plate
35.6741667,-117.5243333,No,Pacific Plate
32.3147,137.5652,Yes,North American Plate
61.5179,-146.7468,No,Pacific Plate
2.7227,95.6187,No,Eurasian Plate
36.7695,-116.007,Yes,Juan de Fuca Plate
61.1826,-150.232,No,Juan de Fuca Plate
38.9927,-118.2694,No,Juan de Fuca Plate
63.103,-151.5283,Yes,Eurasian Plate
-3.9815,143.3652,Yes,Eurasian Plate
36.2155,-95.87383333,No,Pacific Plate
19.3369998931885,-155.065505981445,Yes,Eurasian Plate
33.1402,141.8789,No,Pacific Plate
36.4947,70.3128,No,Pacific Plate
33.4471667,-116.6198333,No,Eurasian Plate
41.5905,-112.422333333333,Yes,North American Plate
33.8088333,-116.21,Yes,Juan de Fuca Plate
35.5041667,-118.3981667,No,Eurasian Plate
19.2458324432373,-155.369003295898,No,Pacific Plate
38.5206666666667,-112.245666666667,Yes,Juan de Fuca Plate
40.4953346252441,-124.983665466309,No,Pacific Plate
31.686,-104.4,No,Eurasian Plate
61.266,-152.263333333333,No,Pacific Plate
62.1502,-151.1151,Yes,Juan de Fuca Plate
35.397,-118.0221667,Yes,Pacific Plate
61.369,-150.0383,Yes,North American Plate
48.4468,154.8096,Yes,Pacific Plate
33.811,-117.6358333,Yes,Eurasian Plate
60.9318,-152.363,Yes,Eurasian Plate
33.5293333,-116.6156667,Yes,Eurasian Plate
31.681,-104.407,Yes,North American Plate
61.2683333333333,-152.248333333333,No,Juan de Fuca Plate
62.3998,-151.0618,Yes,Pacific Plate
31.684,-104.406,Yes,Juan de Fuca Plate
64.6219,-151.0701,Yes,Pacific Plate
39.9836,-119.9371,No,Juan de Fuca Plate
59.6939,-151.6216,Yes,Juan de Fuca Plate
23.539,94.6946,No,North American Plate
51.7626666666667,-175.750833333333,No,Pacific Plate
33.6893333,-116.791,Yes,Juan de Fuca Plate
33.4513333,-116.6231667,No,Juan de Fuca Plate
32.656,-104.4069,No,Eurasian Plate
59.9171,-151.6938,Yes,North American Plate
44.7653333333333,-112.896,Yes,North American Plate
46.86933333333333,-121.96866666666666,No,Juan de Fuca Plate
63.5465,-147.4924,No,Eurasian Plate
36.6013333333333,-121.204,No,North American Plate
34.90533333,-97.89216667,No,Pacific Plate
34.1466667,-116.8908333,No,North American Plate
33.1463333,-115.9628333,No,Pacific Plate
44.5011666666667,-110.8555,Yes,North American Plate
37.9065,-118.555666666667,No,Pacific Plate
39.4606,17.123,No,Pacific Plate
4.5344,126.3225,Yes,Eurasian Plate
37.1712,-114.7522,Yes,Pacific Plate
-21.8331,-68.6383,Yes,Eurasian Plate
18.3826666666667,-67.2001666666667,Yes,Eurasian Plate
41.884,-111.913333333333,No,Eurasian Plate
60.2666,-141.8592,No,Eurasian Plate
37.666,-118.827,Yes,Pacific Plate
35.64666667,-98.11283333,No,Juan de Fuca Plate
35.65016667,-98.09866667,No,Juan de Fuca Plate
63.0648,-151.3586,Yes,North American Plate
28.465,-98.666,Yes,North American Plate
19.4705,-155.439333333333,No,Juan de Fuca Plate
34.1463333,-116.8911667,No,Juan de Fuca Plate
61.1161,-150.63,Yes,Pacific Plate
35.6526667,-118.4048333,No,Juan de Fuca Plate
52.1325,-174.418666666667,Yes,North American Plate
33.662,-116.7521667,Yes,Juan de Fuca Plate
-3.4838,-102.9798,Yes,North American Plate
55.6239,-158.7555,Yes,Eurasian Plate
33.7721667,-116.9088333,Yes,Eurasian Plate
18.6725,-68.9015,Yes,Pacific Plate
31.637,-104.295,No,Pacific Plate
31.4916667,-115.6163333,No,Pacific Plate
46.20516666666666,-122.1905,No,Juan de Fuca Plate
33.5271667,-116.3875,Yes,Juan de Fuca Plate
28.417,-98.604,Yes,North American Plate
34.84333333,-97.65033333,No,Pacific Plate
54.1445,-165.929833333333,Yes,Eurasian Plate
62.2166,-148.6224,No,North American Plate
36.0983333333333,-120.680333333333,Yes,North American Plate
36.161,-118.1841667,No,North American Plate
57.7765,-138.581,No,Juan de Fuca Plate
19.1550006866455,-155.365005493164,Yes,North American Plate
34.147,-116.8925,No,Eurasian Plate
55.9393,-155.72,No,Juan de Fuca Plate
33.2715,-116.4336667,Yes,Pacific Plate
43.61633333333333,-121.17883333333332,No,Eurasian Plate
62.2032,-149.8473,Yes,North American Plate
62.6114,-151.2465,No,North American Plate
19.2000007629395,-155.497833251953,Yes,Juan de Fuca Plate
31.484,-115.6021667,No,North American Plate
52.704,-169.974166666667,Yes,North American Plate
61.2235,-150.8519,Yes,Pacific Plate
33.5803333,-116.8043333,Yes,Juan de Fuca Plate
31.561,-104.022,Yes,Pacific Plate
65.7616,-148.1526,Yes,Juan de Fuca Plate
36.771,-116.0079,Yes,North American Plate
33.5826667,-116.8043333,Yes,North American Plate
33.4243333,-116.909,No,Pacific Plate
63.5419,-149.6154,No,Pacific Plate
37.3901666666667,-118.679,Yes,Juan de Fuca Plate
19.1550006866455,-155.46549987793,No,North American Plate
19.1698341369629,-155.490661621094,No,Juan de Fuca Plate
57.0716666666667,-135.717333333333,Yes,North American Plate
32.55,-101.14,No,Juan de Fuca Plate
19.3048324584961,-155.369995117188,No,Pacific Plate
62.8345,-148.317,No,Eurasian Plate
57.079,-135.7145,No,Juan de Fuca Plate
17.7745,-68.7211,Yes,Eurasian Plate
37.9886,-117.8974,Yes,Eurasian Plate
19.1998329162598,-155.499328613281,No,North American Plate
19.146333694458,-155.470001220703,Yes,Juan de Fuca Plate
61.0257,-147.4512,No,North American Plate
63.0332,-149.1466,No,Pacific Plate
31.614,-104.006,Yes,North American Plate
37.4795,-121.868666666667,No,Juan de Fuca Plate
46.212833333333336,-122.318,No,Pacific Plate
-10.3075,118.5873,No,Juan de Fuca Plate
52.0793333333333,-176.135,No,Pacific Plate
63.5131,-150.0004,Yes,Juan de Fuca Plate
47.79233333333333,-122.84416666666668,Yes,Juan de Fuca Plate
37.8488333333333,-113.611833333333,Yes,Pacific Plate
82.9058,-6.9827,No,Juan de Fuca Plate
37.6398333333333,-118.901166666667,No,Pacific Plate
61.9072,-149.5604,No,Eurasian Plate
17.8081,-68.6993,Yes,Eurasian Plate
19.2945003509521,-155.494003295898,Yes,Pacific Plate
60.5748333333333,-152.59,No,Pacific Plate
63.1066,-150.8266,Yes,North American Plate
37.1948318481445,-122.100997924805,No,Eurasian Plate
44.7896666666667,-110.823,Yes,Pacific Plate
61.6136,-146.9285,Yes,Eurasian Plate
35.53766667,-96.75016667,No,Eurasian Plate
